"ayto:foto";"ayto:numero";"ayto:parada";"ayto:sentido";"dc:identifier";"dc:modified";"gn:coordX";"gn:coordY";"id";"vivo:address1";"wgs84_pos:lat";"wgs84_pos:long"
"oracle.sql.BLOB@37359598";"487";"PCTCAN - 3";"Lluja";"34904";"2014-04-14 12:20:01";"429354.35";"4811405.64";"http://datos.santander.es/api/datos/paradas_bus/34904";"Avda Abert Einstein";"43.45034348779647";"-3.874445027220079"
"oracle.sql.BLOB@1ef04a79";"482";"Luis Quintanilla Isasi";"Avenida de los Castros";"32214";"2014-04-14 12:20:01";"431344.29";"4811864.69";"http://datos.santander.es/api/datos/paradas_bus/32214";"Luis Quintanilla Isasi";"43.45466176395936";"-3.8499113076040925"
"";"488";"Pctcan";"Odriozola";"41657";"2014-04-14 12:20:01";"429103.44";"4811476.2";"http://datos.santander.es/api/datos/paradas_bus/41657";"C/ isabel Torres";"43.45095502504265";"-3.8775549191633347"
"";"401";"Corban";"Las Estaciones";"373";"2014-04-14 12:20:01";"429920.8";"4813116";"http://datos.santander.es/api/datos/paradas_bus/373";"Corban";"43.465795697031744";"-3.867664906427198"
"";"392";"La cavaduca";"Corban";"365";"2014-04-14 12:20:01";"431992.5";"4812743";"http://datos.santander.es/api/datos/paradas_bus/365";"Avda el Deporte";"43.462628747389495";"-3.8420098192302596"
"";"424";"La Albericia";"Corban";"395";"2014-04-14 12:20:01";"432206.9";"4812784";"http://datos.santander.es/api/datos/paradas_bus/395";"La Albericia";"43.46301735516766";"-3.8393648331429975"
"";"422";"La Gloria 123";"Las Estaciones";"393";"2014-04-14 12:20:01";"431826";"4813058";"http://datos.santander.es/api/datos/paradas_bus/393";"La Gloria. 123";"43.46544964824";"-3.844107270002661"
"";"418";"La Gloria 234";"Corban";"390";"2014-04-14 12:20:01";"431355";"4813060";"http://datos.santander.es/api/datos/paradas_bus/390";"La Gloria .234";"43.46542456035033";"-3.8499295718207627"
"";"417";"La Gloria144";"Corban";"389";"2014-04-14 12:20:01";"431584";"4813054";"http://datos.santander.es/api/datos/paradas_bus/389";"La Gloria .144";"43.46539152977969";"-3.8470981407110174"
"";"414";"La Albericia";"Corban";"386";"2014-04-14 12:20:01";"432206.8";"4812789";"http://datos.santander.es/api/datos/paradas_bus/386";"La Albericia";"43.4630623630291";"-3.8393666915606293"
"";"412";"La cavaduca";"Las Estaciones";"384";"2014-04-14 12:20:01";"431974.5";"4812734";"http://datos.santander.es/api/datos/paradas_bus/384";"Avenida el Deporte";"43.46254607965756";"-3.8422311838988574"
"";"411";"Maria Blanchar";"Las Estaciones";"383";"2014-04-14 12:20:01";"431778.1";"4812664";"http://datos.santander.es/api/datos/paradas_bus/383";"Avda El Deporte";"43.46189795043087";"-3.8446500109304504"
"";"407";"Barrio El Somo 37";"Las Estaciones";"379";"2014-04-14 12:20:01";"430811.2";"4813135";"http://datos.santander.es/api/datos/paradas_bus/379";"Bº El Somo. 37";"43.46604968673443";"-3.856661019860225"
"";"403";"Corban";"Las Estaciones";"375";"2014-04-14 12:20:01";"429918.2";"4813044";"http://datos.santander.es/api/datos/paradas_bus/375";"corban";"43.465147214628715";"-3.867687779713349"
"";"400";"Barrio El Somo 30";"Corban";"372";"2014-04-14 12:20:01";"430237.5";"4813135";"http://datos.santander.es/api/datos/paradas_bus/372";"Bº El Somo. 30";"43.46599637700175";"-3.863752593549777"
"";"395";"Casa Del Deporte";"Corban";"368";"2014-04-14 12:20:01";"431233.1";"4812517";"http://datos.santander.es/api/datos/paradas_bus/368";"Avenida El Deporte";"43.46052453544417";"-3.8513678228740487"
"";"394";"Instituto La Albericia";"Corban";"367";"2014-04-14 12:20:01";"431424.3";"4812566";"http://datos.santander.es/api/datos/paradas_bus/367";"Avenida El Deporte";"43.46098325835676";"-3.849010753439039"
"";"393";"Maria Blanchar";"Corban";"366";"2014-04-14 12:20:01";"431792.5";"4812676";"http://datos.santander.es/api/datos/paradas_bus/366";"Maria Blanchar";"43.46200730456904";"-3.844473524902095"
"";"384";"Corbanera";"Puertochico";"362";"2014-04-14 12:20:01";"433224";"4814605";"http://datos.santander.es/api/datos/paradas_bus/362";"Corbanera";"43.47950407248199";"-3.827016225202378"
"";"357";"Avenida Parayas Hotel Expres";"Primero de Mayo";"325";"2014-04-14 12:20:01";"432317";"4810350";"http://datos.santander.es/api/datos/paradas_bus/325";"Avda Parayas";"43.44111303812688";"-3.8377016312279992"
"";"114";"Santa Lucia 1";"Plaza de los Remedios";"258";"2014-04-14 12:20:01";"435078.8";"4812858";"http://datos.santander.es/api/datos/paradas_bus/258";"Santa Lucia 1";"43.463938481845354";"-3.803875090995592"
"";"439";"Estación de autobuses";"Corban - Ciriego";"116";"2014-04-14 12:20:01";"434562.8";"4812330";"http://datos.santander.es/api/datos/paradas_bus/116";"Plaza de las Estaciones";"43.45913967608432";"-3.810189858641715"
"";"90";"Barrio Las Tejeras";"Ojaiz";"108";"2014-04-14 12:20:01";"429030";"4810145";"http://datos.santander.es/api/datos/paradas_bus/108";"Barrio Las Tejeras";"43.4389628390366";"-3.8782891957651007"
